Inicio: 25/11/2023  2:16:57,29 - App: com.cleversystems.s3panelTv - Intervalo: 5 seg - Duracao: 99999999 min - Log: key-prop-no-anonymous-func.txt
25/11/2023 07:23:10,18 155423
25/11/2023 07:23:16,17 155506
25/11/2023 07:23:22,14 154906
25/11/2023 07:23:28,21 158762
25/11/2023 07:23:34,18 154520
25/11/2023 07:23:40,12 158489
25/11/2023 07:23:46,19 158341
25/11/2023 07:23:52,18 161336
25/11/2023 07:23:58,17 158376
25/11/2023 07:24:04,12 158076
25/11/2023 07:24:10,20 190271
25/11/2023 07:24:16,14 171381
25/11/2023 07:24:22,13 169693
25/11/2023 07:24:28,13 169619
25/11/2023 07:24:34,14 169651
25/11/2023 07:24:40,15 169627
25/11/2023 07:24:46,13 166125
25/11/2023 07:24:52,20 166697
25/11/2023 07:24:58,14 160218
25/11/2023 07:25:04,13 160498
25/11/2023 07:25:10,16 160747
25/11/2023 07:25:16,22 155686
25/11/2023 07:25:22,13 154098
25/11/2023 07:25:28,19 153490
25/11/2023 07:25:34,12 156016
25/11/2023 07:25:40,18 154831
25/11/2023 07:25:46,19 164807
25/11/2023 07:25:52,12 164736
25/11/2023 07:25:58,21 170842
25/11/2023 07:26:04,18 167850
25/11/2023 07:26:10,19 167772
25/11/2023 07:26:16,18 160249
25/11/2023 07:26:22,13 178294
25/11/2023 07:26:28,21 176630
25/11/2023 07:26:34,16 176460
25/11/2023 07:26:40,15 176150
25/11/2023 07:26:46,18 176137
25/11/2023 07:26:52,14 166581
25/11/2023 07:26:58,16 167129
25/11/2023 07:27:04,16 171680
25/11/2023 07:27:10,20 172056
25/11/2023 07:27:16,16 164303
25/11/2023 07:27:22,16 159266
25/11/2023 07:27:28,15 162455
25/11/2023 07:27:34,11 161842
25/11/2023 07:27:40,19 156445
25/11/2023 07:27:46,16 155313
25/11/2023 07:27:52,13 159239
25/11/2023 07:27:58,16 159067
25/11/2023 07:28:04,15 168190
25/11/2023 07:28:10,21 165246
25/11/2023 07:28:16,14 165122
25/11/2023 07:28:22,12 160709
25/11/2023 07:28:28,13 166483
25/11/2023 07:28:34,17 164799
25/11/2023 07:28:40,19 164712
25/11/2023 07:28:46,14 164733
25/11/2023 07:28:52,21 164762
25/11/2023 07:28:58,16 175249
25/11/2023 07:29:04,18 175793
25/11/2023 07:29:10,17 175700
25/11/2023 07:29:16,12 175631
25/11/2023 07:29:22,17 183244
25/11/2023 07:29:28,13 178170
25/11/2023 07:29:34,18 159864
25/11/2023 07:29:40,12 159268
25/11/2023 07:29:46,21 169231
25/11/2023 07:29:52,13 168247
25/11/2023 07:29:58,15 169183
25/11/2023 07:30:04,21 168761
25/11/2023 07:30:10,21 168689
25/11/2023 07:30:16,11 165674
25/11/2023 07:30:22,12 165586
25/11/2023 07:30:28,17 164242
25/11/2023 07:30:34,19 169950
25/11/2023 07:30:40,18 168262
25/11/2023 07:30:46,11 168123
25/11/2023 07:30:52,12 168195
25/11/2023 07:30:58,16 168179
25/11/2023 07:31:04,21 180143
25/11/2023 07:31:10,21 180691
25/11/2023 07:31:16,15 161946
25/11/2023 07:31:22,13 162253
25/11/2023 07:31:28,23 168678
25/11/2023 07:31:34,18 163596
25/11/2023 07:31:40,15 160622
25/11/2023 07:31:46,18 159783
25/11/2023 07:31:52,16 163523
25/11/2023 07:31:58,13 157846
25/11/2023 07:32:04,19 163398
25/11/2023 07:32:10,11 163107
25/11/2023 07:32:16,21 172290
25/11/2023 07:32:22,15 169294
25/11/2023 07:32:28,12 169198
25/11/2023 07:32:34,20 164730
25/11/2023 07:32:40,16 176606
25/11/2023 07:32:46,13 174898
25/11/2023 07:32:52,20 174817
25/11/2023 07:32:58,18 174852
25/11/2023 07:33:04,21 174844
25/11/2023 07:33:10,12 171383
25/11/2023 07:33:16,21 171858
25/11/2023 07:33:22,16 164026
25/11/2023 07:33:28,22 164329
25/11/2023 07:33:34,20 175356
25/11/2023 07:33:40,15 170311
25/11/2023 07:33:46,20 182737
25/11/2023 07:33:52,18 182109
25/11/2023 07:33:58,19 158260
25/11/2023 07:34:04,17 157288
25/11/2023 07:34:10,13 161371
25/11/2023 07:34:16,16 160914
25/11/2023 07:34:22,16 159662
25/11/2023 07:34:28,13 154858
25/11/2023 07:34:34,19 154815
25/11/2023 07:34:40,16 158218
25/11/2023 07:34:46,13 162028
25/11/2023 07:34:52,12 160344
25/11/2023 07:34:58,12 160283
25/11/2023 07:35:04,17 160318
25/11/2023 07:35:10,21 159995
25/11/2023 07:35:16,19 181258
25/11/2023 07:35:22,20 181700
25/11/2023 07:35:28,12 167789
25/11/2023 07:35:34,14 168037
25/11/2023 07:35:40,17 163568
25/11/2023 07:35:46,11 158500
25/11/2023 07:35:52,16 158642
25/11/2023 07:35:58,19 158030
25/11/2023 07:36:04,19 177543
25/11/2023 07:36:10,13 157896
25/11/2023 07:36:16,20 177155
25/11/2023 07:36:22,19 177007
25/11/2023 07:36:28,16 168068
25/11/2023 07:36:34,19 165104
25/11/2023 07:36:40,19 165016
25/11/2023 07:36:46,15 176092
25/11/2023 07:36:52,13 163377
25/11/2023 07:36:58,16 161617
25/11/2023 07:37:04,13 161344
25/11/2023 07:37:10,13 161400
25/11/2023 07:37:16,13 161286
25/11/2023 07:37:22,10 176364
25/11/2023 07:37:28,13 176888
25/11/2023 07:37:34,17 164332
25/11/2023 07:37:40,20 164628
25/11/2023 07:37:46,22 177087
25/11/2023 07:37:52,13 172014
25/11/2023 07:37:58,18 181428
25/11/2023 07:38:04,13 180768
25/11/2023 07:38:10,19 166176
25/11/2023 07:38:16,21 158060
25/11/2023 07:38:22,14 161017
25/11/2023 07:38:28,17 160909
25/11/2023 07:38:34,16 174803
25/11/2023 07:38:40,20 171851
25/11/2023 07:38:46,21 171783
25/11/2023 07:38:52,18 174870
25/11/2023 07:38:58,21 185393
25/11/2023 07:39:04,14 183717
25/11/2023 07:39:10,19 183635
25/11/2023 07:39:16,12 183671
25/11/2023 07:39:22,22 183691
25/11/2023 07:39:28,19 186427
25/11/2023 07:39:34,21 186867
25/11/2023 07:39:40,21 169606
25/11/2023 07:39:46,22 169874
25/11/2023 07:39:52,15 171502
25/11/2023 07:39:58,17 166502
25/11/2023 07:40:04,13 170067
25/11/2023 07:40:10,16 169483
25/11/2023 07:40:16,18 167221
25/11/2023 07:40:22,14 159873
25/11/2023 07:40:28,14 163816
25/11/2023 07:40:34,18 163637
25/11/2023 07:40:40,19 174173
25/11/2023 07:40:46,12 171201
25/11/2023 07:40:52,16 171141
25/11/2023 07:40:58,21 169741
25/11/2023 07:41:04,13 168006
25/11/2023 07:41:10,13 166308
25/11/2023 07:41:16,22 166242
25/11/2023 07:41:22,19 166275
25/11/2023 07:41:28,13 166258
25/11/2023 07:41:34,20 175085
25/11/2023 07:41:40,14 175606
25/11/2023 07:41:46,18 166464
25/11/2023 07:41:52,12 166712
25/11/2023 07:41:58,18 173144
25/11/2023 07:42:04,16 168079
25/11/2023 07:42:10,16 164825
25/11/2023 07:42:16,19 164149
25/11/2023 07:42:22,13 174153
25/11/2023 07:42:28,14 159202
25/11/2023 07:42:34,18 170836
25/11/2023 07:42:40,22 170572
25/11/2023 07:42:46,17 176542
25/11/2023 07:42:52,17 173642
25/11/2023 07:42:58,17 173542
25/11/2023 07:43:04,22 163720
25/11/2023 07:43:10,17 165623
25/11/2023 07:43:16,17 163938
25/11/2023 07:43:22,17 163884
25/11/2023 07:43:28,19 163940
25/11/2023 07:43:34,18 163916
25/11/2023 07:43:40,20 172811
25/11/2023 07:43:46,14 173257
25/11/2023 07:43:52,12 173185
25/11/2023 07:43:58,16 173513
25/11/2023 07:44:04,20 179741
25/11/2023 07:44:10,11 174658
25/11/2023 07:44:16,17 165559
25/11/2023 07:44:22,16 164963
25/11/2023 07:44:28,21 181160
25/11/2023 07:44:34,12 164645
25/11/2023 07:44:40,14 163898
25/11/2023 07:44:46,15 162287
25/11/2023 07:44:52,14 170793
25/11/2023 07:44:58,16 170945
25/11/2023 07:45:04,19 170917
25/11/2023 07:45:10,17 180904
25/11/2023 07:45:16,17 172213
25/11/2023 07:45:22,14 170533
25/11/2023 07:45:28,22 170463
25/11/2023 07:45:34,19 170439
25/11/2023 07:45:40,19 170414
25/11/2023 07:45:46,19 188579
25/11/2023 07:45:52,13 189045
25/11/2023 07:45:58,16 167241
25/11/2023 07:46:04,21 167549
25/11/2023 07:46:10,21 177094
25/11/2023 07:46:16,19 171979
25/11/2023 07:46:22,15 166037
25/11/2023 07:46:28,16 165417
25/11/2023 07:46:34,17 166132
25/11/2023 07:46:40,12 164928
25/11/2023 07:46:46,16 168934
25/11/2023 07:46:52,17 168834
25/11/2023 07:46:58,17 184104
25/11/2023 07:47:04,12 181144
25/11/2023 07:47:10,20 180975
25/11/2023 07:47:16,20 186515
25/11/2023 07:47:22,14 194222
25/11/2023 07:47:28,17 192538
25/11/2023 07:47:34,16 192476
25/11/2023 07:47:40,18 192504
25/11/2023 07:47:46,14 192452
25/11/2023 07:47:52,20 189093
25/11/2023 07:47:58,14 189589
25/11/2023 07:48:04,19 172597
25/11/2023 07:48:10,14 172868
25/11/2023 07:48:16,15 177713
25/11/2023 07:48:22,22 172540
25/11/2023 07:48:28,13 166533
25/11/2023 07:48:34,20 165922
25/11/2023 07:48:40,22 163674
25/11/2023 07:48:46,21 166739
25/11/2023 07:48:52,16 175638
25/11/2023 07:48:58,14 175462
25/11/2023 07:49:04,14 165150
25/11/2023 07:49:10,20 160374
25/11/2023 07:49:16,14 160314
25/11/2023 07:49:22,14 171396
25/11/2023 07:49:28,14 176713
25/11/2023 07:49:34,14 174961
25/11/2023 07:49:40,17 174900
25/11/2023 07:49:46,19 174943
25/11/2023 07:49:52,14 174923
25/11/2023 07:49:58,19 179140
25/11/2023 07:50:04,19 179524
25/11/2023 07:50:10,19 174676
25/11/2023 07:50:16,20 174963
25/11/2023 07:50:22,19 175040
25/11/2023 07:50:28,19 169944
25/11/2023 07:50:34,14 173146
25/11/2023 07:50:40,17 172554
25/11/2023 07:50:46,16 170157
25/11/2023 07:50:52,16 162837
25/11/2023 07:50:58,16 166817
25/11/2023 07:51:04,14 166673
25/11/2023 07:51:10,17 194236
25/11/2023 07:51:16,22 191256
25/11/2023 07:51:22,17 191159
25/11/2023 07:51:28,17 165968
25/11/2023 07:51:34,17 177152
25/11/2023 07:51:40,15 175437
25/11/2023 07:51:46,14 175342
25/11/2023 07:51:52,15 175414
25/11/2023 07:51:58,14 175398
25/11/2023 07:52:04,19 181153
25/11/2023 07:52:10,17 181670
25/11/2023 07:52:16,16 169069
25/11/2023 07:52:22,14 169377
25/11/2023 07:52:28,14 194489
25/11/2023 07:52:34,12 189323
25/11/2023 07:52:40,17 164710
25/11/2023 07:52:46,20 164056
25/11/2023 07:52:52,14 164917
25/11/2023 07:52:58,22 164708
25/11/2023 07:53:04,22 167432
25/11/2023 07:53:10,17 167296
25/11/2023 07:53:16,18 173288
25/11/2023 07:53:22,19 170324
25/11/2023 07:53:28,16 170144
25/11/2023 07:53:34,20 175016
25/11/2023 07:53:40,20 174494
25/11/2023 07:53:46,12 172889
25/11/2023 07:53:52,15 172827
25/11/2023 07:53:58,14 172836
25/11/2023 07:54:04,15 172840
25/11/2023 07:54:10,20 178672
25/11/2023 07:54:16,12 179136
25/11/2023 07:54:22,12 188650
25/11/2023 07:54:28,17 188942
25/11/2023 07:54:34,20 170251
25/11/2023 07:54:40,14 165173
25/11/2023 07:54:46,12 168352
25/11/2023 07:54:52,17 167759
25/11/2023 07:54:58,12 174663
25/11/2023 07:55:04,12 164318
25/11/2023 07:55:10,19 163508
25/11/2023 07:55:16,19 162000
25/11/2023 07:55:22,12 176583
25/11/2023 07:55:28,17 176767
25/11/2023 07:55:34,16 176691
25/11/2023 07:55:40,13 168307
25/11/2023 07:55:46,20 168855
25/11/2023 07:55:52,17 167126
25/11/2023 07:55:58,12 167069
25/11/2023 07:56:04,22 167136
25/11/2023 07:56:10,15 167044
25/11/2023 07:56:16,15 176034
25/11/2023 07:56:22,20 176498
25/11/2023 07:56:28,20 170029
25/11/2023 07:56:34,22 170318
25/11/2023 07:56:40,14 170663
25/11/2023 07:56:46,16 165596
25/11/2023 07:56:52,12 165702
25/11/2023 07:56:58,14 165122
25/11/2023 07:57:04,22 172055
25/11/2023 07:57:10,14 168950
25/11/2023 07:57:16,20 171657
25/11/2023 07:57:22,19 171504
25/11/2023 07:57:28,18 177639
25/11/2023 07:57:34,12 174643
25/11/2023 07:57:40,20 174535
25/11/2023 07:57:46,17 170742
25/11/2023 07:57:52,14 172684
25/11/2023 07:57:58,17 170991
25/11/2023 07:58:04,21 170631
25/11/2023 07:58:10,18 170675
25/11/2023 07:58:16,18 171419
25/11/2023 07:58:22,17 195641
25/11/2023 07:58:28,20 196126
25/11/2023 07:58:34,13 176018
25/11/2023 07:58:40,21 176317
25/11/2023 07:58:46,20 171839
25/11/2023 07:58:52,15 166729
25/11/2023 07:58:58,13 167418
25/11/2023 07:59:04,12 166794
25/11/2023 07:59:10,14 167610
25/11/2023 07:59:16,21 169677
25/11/2023 07:59:22,15 170216
25/11/2023 07:59:28,17 170176
25/11/2023 07:59:34,17 179311
25/11/2023 07:59:40,12 176389
25/11/2023 07:59:46,18 176295
25/11/2023 07:59:52,22 202590
25/11/2023 07:59:58,17 177921
25/11/2023 08:00:04,18 176213
25/11/2023 08:00:10,21 176127
25/11/2023 08:00:16,13 176131
25/11/2023 08:00:22,12 176012
25/11/2023 08:00:28,14 184635
25/11/2023 08:00:34,21 185137
25/11/2023 08:00:40,18 174238
25/11/2023 08:00:46,14 174403
25/11/2023 08:00:52,20 176225
25/11/2023 08:00:58,18 171154
25/11/2023 08:01:04,18 174352
25/11/2023 08:01:10,17 173752
25/11/2023 08:01:16,14 171440
25/11/2023 08:01:22,18 170230
25/11/2023 08:01:28,20 186491
25/11/2023 08:01:34,15 186315
25/11/2023 08:01:40,16 173945
25/11/2023 08:01:46,21 170957
25/11/2023 08:01:52,13 170849
25/11/2023 08:01:58,15 175689
25/11/2023 08:02:04,13 184523
25/11/2023 08:02:10,12 182847
25/11/2023 08:02:16,17 182771
25/11/2023 08:02:22,17 182809
25/11/2023 08:02:28,21 182807
25/11/2023 08:02:34,13 188570
25/11/2023 08:02:40,21 188697
25/11/2023 08:02:46,14 173072
25/11/2023 08:02:52,15 173352
25/11/2023 08:02:58,21 176763
25/11/2023 08:03:04,18 171451
25/11/2023 08:03:10,11 168545
25/11/2023 08:03:16,13 167901
25/11/2023 08:03:22,12 171745
25/11/2023 08:03:28,18 167371
25/11/2023 08:03:34,20 171143
25/11/2023 08:03:40,21 170995
25/11/2023 08:03:46,14 183173
25/11/2023 08:03:52,18 180269
25/11/2023 08:03:58,13 180209
25/11/2023 08:04:04,16 170374
25/11/2023 08:04:10,12 187612
25/11/2023 08:04:16,12 185908
25/11/2023 08:04:22,12 185826
25/11/2023 08:04:28,14 185830
25/11/2023 08:04:34,12 185864
25/11/2023 08:04:40,18 182550
25/11/2023 08:04:46,12 183048
25/11/2023 08:04:52,15 176701
25/11/2023 08:04:58,16 176953
25/11/2023 08:05:04,11 177141
25/11/2023 08:05:10,17 172120
25/11/2023 08:05:16,19 175314
25/11/2023 08:05:22,15 174682
25/11/2023 08:05:28,17 181642
25/11/2023 08:05:34,16 168156
25/11/2023 08:05:40,12 178241
25/11/2023 08:05:46,16 177857
25/11/2023 08:05:52,20 177660
25/11/2023 08:05:58,20 174636
25/11/2023 08:06:04,14 174560
25/11/2023 08:06:10,16 173081
25/11/2023 08:06:16,19 188026
25/11/2023 08:06:22,18 186366
25/11/2023 08:06:28,21 186244
25/11/2023 08:06:34,22 186308
25/11/2023 08:06:40,18 186276
25/11/2023 08:06:46,14 192060
25/11/2023 08:06:52,19 192630
25/11/2023 08:06:58,21 175495
25/11/2023 08:07:04,18 175791
25/11/2023 08:07:10,21 180591
25/11/2023 08:07:16,13 175530
25/11/2023 08:07:22,18 172647
25/11/2023 08:07:28,16 172010
25/11/2023 08:07:34,18 182010
25/11/2023 08:07:40,21 172792
25/11/2023 08:07:46,21 178582
25/11/2023 08:07:52,18 178474
25/11/2023 08:07:58,17 193723
25/11/2023 08:08:04,17 190747
25/11/2023 08:08:10,19 190657
25/11/2023 08:08:16,12 176982
25/11/2023 08:08:22,15 182798
25/11/2023 08:08:28,16 180977
25/11/2023 08:08:34,15 180831
25/11/2023 08:08:40,18 180668
25/11/2023 08:08:46,12 180687
25/11/2023 08:08:52,16 183400
25/11/2023 08:08:58,13 183795
25/11/2023 08:09:04,13 185324
25/11/2023 08:09:10,17 185716
25/11/2023 08:09:16,18 177948
25/11/2023 08:09:22,13 172927
25/11/2023 08:09:28,15 176173
25/11/2023 08:09:34,20 175537
25/11/2023 08:09:40,18 179349
25/11/2023 08:09:46,13 178397
25/11/2023 08:09:52,12 185425
25/11/2023 08:09:58,20 185047
25/11/2023 08:10:04,15 171625
25/11/2023 08:10:10,13 166845
25/11/2023 08:10:16,22 166793
25/11/2023 08:10:22,13 187144
25/11/2023 08:10:28,16 174028
25/11/2023 08:10:34,11 172323
25/11/2023 08:10:40,15 172189
25/11/2023 08:10:46,13 172281
25/11/2023 08:10:52,13 172268
25/11/2023 08:10:58,18 190362
25/11/2023 08:11:04,15 190375
25/11/2023 08:11:10,12 177942
25/11/2023 08:11:16,18 178042
25/11/2023 08:11:22,13 174951
25/11/2023 08:11:28,16 169914
25/11/2023 08:11:34,17 173110
25/11/2023 08:11:40,14 172493
25/11/2023 08:11:46,15 170225
25/11/2023 08:11:52,13 169027
25/11/2023 08:11:58,12 182047
25/11/2023 08:12:04,19 181939
25/11/2023 08:12:10,15 175665
25/11/2023 08:12:16,18 172737
25/11/2023 08:12:22,21 172653
25/11/2023 08:12:28,16 174353
25/11/2023 08:12:34,13 198637
25/11/2023 08:12:40,15 196926
25/11/2023 08:12:46,19 196878
25/11/2023 08:12:52,15 196938
25/11/2023 08:12:58,16 196942
25/11/2023 08:13:04,20 181144
25/11/2023 08:13:10,17 181350
25/11/2023 08:13:16,20 174978
25/11/2023 08:13:22,13 175222
25/11/2023 08:13:28,19 184772
25/11/2023 08:13:34,19 179698
25/11/2023 08:13:40,18 173708
25/11/2023 08:13:46,12 173068
25/11/2023 08:13:52,19 180004
25/11/2023 08:13:58,14 178967
25/11/2023 08:14:04,18 173757
25/11/2023 08:14:10,19 172998
25/11/2023 08:14:16,21 182184
25/11/2023 08:14:22,16 179200
25/11/2023 08:14:28,18 179051
25/11/2023 08:14:34,21 175424
25/11/2023 08:14:40,22 195830
25/11/2023 08:14:46,20 193992
25/11/2023 08:14:52,13 193898
25/11/2023 08:14:58,15 193939
25/11/2023 08:15:04,14 193970
25/11/2023 08:15:10,16 190610
25/11/2023 08:15:16,21 191086
25/11/2023 08:15:22,16 178544
25/11/2023 08:15:28,19 178854
25/11/2023 08:15:34,11 175796
25/11/2023 08:15:40,18 170912
25/11/2023 08:15:46,19 183298
25/11/2023 08:15:52,13 182730
25/11/2023 08:15:58,18 180419
25/11/2023 08:16:04,21 168578
25/11/2023 08:16:10,23 178376
25/11/2023 08:16:16,22 178196
25/11/2023 08:16:22,13 182872
25/11/2023 08:16:28,17 179932
25/11/2023 08:16:34,18 179884
25/11/2023 08:16:40,13 181576
25/11/2023 08:16:46,19 178210
25/11/2023 08:16:52,17 176284
25/11/2023 08:16:58,18 176200
25/11/2023 08:17:04,13 176233
25/11/2023 08:17:10,17 176016
25/11/2023 08:17:16,13 181869
25/11/2023 08:17:22,12 182294
25/11/2023 08:17:28,14 175622
25/11/2023 08:17:34,21 175986
25/11/2023 08:17:40,19 179332
25/11/2023 08:17:46,18 174270
25/11/2023 08:17:52,15 180591
25/11/2023 08:17:58,13 179956
25/11/2023 08:18:04,13 186918
25/11/2023 08:18:10,21 172039
25/11/2023 08:18:16,13 169808
25/11/2023 08:18:22,18 168165
25/11/2023 08:18:28,21 177006
25/11/2023 08:18:34,12 177165
25/11/2023 08:18:40,17 177140
25/11/2023 08:18:46,18 173445
25/11/2023 08:18:52,22 178523
25/11/2023 08:18:58,16 176783
25/11/2023 08:19:04,12 176725
25/11/2023 08:19:10,13 176781
25/11/2023 08:19:16,19 176785
25/11/2023 08:19:22,20 182543
25/11/2023 08:19:28,14 182871
25/11/2023 08:19:34,15 179627
25/11/2023 08:19:40,12 179856
25/11/2023 08:19:46,14 189292
25/11/2023 08:19:52,22 184229
25/11/2023 08:19:58,15 177984
25/11/2023 08:20:04,19 177376
25/11/2023 08:20:10,14 175084
25/11/2023 08:20:16,19 180935
25/11/2023 08:20:22,16 183847
25/11/2023 08:20:28,18 183715
25/11/2023 08:20:34,16 202034
25/11/2023 08:20:40,22 199073
25/11/2023 08:20:46,17 198965
25/11/2023 08:20:52,13 192199
25/11/2023 08:20:58,18 184992
25/11/2023 08:21:04,17 183320
25/11/2023 08:21:10,17 183222
25/11/2023 08:21:16,19 183290
25/11/2023 08:21:22,21 183260
25/11/2023 08:21:28,14 201347
25/11/2023 08:21:34,14 201867
25/11/2023 08:21:40,22 180141
25/11/2023 08:21:46,17 180409
25/11/2023 08:21:52,21 186806
25/11/2023 08:21:58,14 181740
25/11/2023 08:22:04,16 187998
25/11/2023 08:22:10,22 187428
25/11/2023 08:22:16,21 178600
25/11/2023 08:22:22,19 172711
25/11/2023 08:22:28,22 178235
25/11/2023 08:22:34,18 178003
25/11/2023 08:22:40,17 178009
25/11/2023 08:22:46,11 174977
25/11/2023 08:22:52,18 174925
25/11/2023 08:22:58,18 176634
25/11/2023 08:23:04,14 185439
25/11/2023 08:23:10,14 183735
25/11/2023 08:23:16,19 183689
25/11/2023 08:23:22,20 183769
25/11/2023 08:23:28,16 183645
25/11/2023 08:23:34,13 189512
25/11/2023 08:23:40,19 189761
25/11/2023 08:23:46,13 177346
25/11/2023 08:23:52,14 177634
25/11/2023 08:23:58,15 184022
25/11/2023 08:24:04,11 178990
25/11/2023 08:24:10,16 173000
25/11/2023 08:24:16,21 172387
25/11/2023 08:24:22,18 173215
25/11/2023 08:24:28,13 170592
25/11/2023 08:24:34,15 179074
25/11/2023 08:24:40,22 178842
25/11/2023 08:24:46,12 187981
25/11/2023 08:24:52,14 185033
25/11/2023 08:24:58,19 184939
25/11/2023 08:25:04,19 192365
25/11/2023 08:25:10,12 176672
25/11/2023 08:25:16,17 174940
25/11/2023 08:25:22,13 174839
25/11/2023 08:25:28,14 174875
25/11/2023 08:25:34,16 174740
25/11/2023 08:25:40,12 199001
25/11/2023 08:25:46,14 199513
25/11/2023 08:25:52,20 176035
25/11/2023 08:25:58,22 176323
25/11/2023 08:26:04,15 187496
25/11/2023 08:26:10,14 182392
25/11/2023 08:26:16,13 182534
25/11/2023 08:26:22,16 181934
25/11/2023 08:26:28,16 176560
25/11/2023 08:26:34,18 175440
25/11/2023 08:26:40,19 179315
25/11/2023 08:26:46,14 179123
25/11/2023 08:26:52,14 178045
25/11/2023 08:26:58,14 173284
25/11/2023 08:27:04,21 173240
25/11/2023 08:27:10,16 184355
25/11/2023 08:27:16,13 177311
25/11/2023 08:27:22,19 173491
25/11/2023 08:27:28,18 173451
25/11/2023 08:27:34,12 173459
25/11/2023 08:27:40,14 173455
25/11/2023 08:27:46,11 193210
25/11/2023 08:27:52,14 194030
25/11/2023 08:27:58,14 181438
25/11/2023 08:28:04,20 181725
25/11/2023 08:28:10,14 181930
25/11/2023 08:28:16,14 176686
25/11/2023 08:28:22,13 173792
25/11/2023 08:28:28,14 173173
25/11/2023 08:28:34,19 180044
25/11/2023 08:28:40,21 184862
25/11/2023 08:28:46,21 185755
25/11/2023 08:28:52,18 185699
25/11/2023 08:28:58,19 188737
25/11/2023 08:29:04,20 185733
25/11/2023 08:29:10,18 174833
25/11/2023 08:29:16,18 181724
25/11/2023 08:29:22,19 188395
25/11/2023 08:29:28,19 186695
25/11/2023 08:29:34,15 186629
25/11/2023 08:29:40,14 186693
25/11/2023 08:29:46,13 186665
25/11/2023 08:29:52,17 184924
25/11/2023 08:29:58,19 185032
25/11/2023 08:30:04,16 181837
25/11/2023 08:30:10,13 182053
25/11/2023 08:30:16,14 185434
25/11/2023 08:30:22,17 180375
25/11/2023 08:30:28,11 177373
25/11/2023 08:30:34,12 176765
25/11/2023 08:30:40,14 174490
25/11/2023 08:30:46,22 173473
25/11/2023 08:30:52,14 171020
25/11/2023 08:30:58,19 170956
25/11/2023 08:31:04,14 175073
25/11/2023 08:31:10,12 174963
25/11/2023 08:31:16,14 185369
25/11/2023 08:31:22,12 184857
25/11/2023 08:31:28,14 185338
25/11/2023 08:31:34,17 183642
25/11/2023 08:31:40,12 183549
25/11/2023 08:31:46,17 183620
25/11/2023 08:31:52,18 183588
25/11/2023 08:31:58,12 191089
25/11/2023 08:32:04,17 191569
25/11/2023 08:32:10,12 179045
25/11/2023 08:32:16,13 179298
25/11/2023 08:32:22,19 179612
25/11/2023 08:32:28,11 174535
25/11/2023 08:32:34,19 186976
25/11/2023 08:32:40,20 186320
25/11/2023 08:32:46,11 177973
25/11/2023 08:32:52,12 178358
25/11/2023 08:32:58,12 180577
25/11/2023 08:33:04,17 180508
25/11/2023 08:33:10,20 178738
25/11/2023 08:33:16,15 175762
25/11/2023 08:33:22,22 176774
25/11/2023 08:33:28,17 179204
25/11/2023 08:33:34,15 175718
25/11/2023 08:33:40,12 171361
25/11/2023 08:33:46,20 171330
25/11/2023 08:33:52,14 171333
25/11/2023 08:33:58,17 171285
25/11/2023 08:34:04,12 191210
25/11/2023 08:34:10,14 191949
25/11/2023 08:34:16,18 180971
25/11/2023 08:34:22,20 181235
25/11/2023 08:34:28,21 189246
25/11/2023 08:34:34,21 184130
25/11/2023 08:34:40,13 193480
25/11/2023 08:34:46,19 192836
25/11/2023 08:34:52,15 178287
25/11/2023 08:34:58,13 183571
25/11/2023 08:35:04,14 184019
25/11/2023 08:35:10,15 183924
25/11/2023 08:35:16,13 186938
25/11/2023 08:35:22,12 183946
25/11/2023 08:35:28,19 176079
25/11/2023 08:35:34,17 190396
25/11/2023 08:35:40,18 182249
25/11/2023 08:35:46,20 180588
25/11/2023 08:35:52,11 180498
25/11/2023 08:35:58,15 180554
25/11/2023 08:36:04,17 180523
25/11/2023 08:36:10,16 192450
25/11/2023 08:36:16,20 192715
25/11/2023 08:36:22,14 180189
25/11/2023 08:36:28,11 180378
25/11/2023 08:36:34,13 186828
25/11/2023 08:36:40,13 181789
25/11/2023 08:36:46,21 175730
25/11/2023 08:36:52,14 175094
25/11/2023 08:36:58,15 182079
25/11/2023 08:37:04,12 178962
25/11/2023 08:37:10,17 181623
25/11/2023 08:37:16,17 181519
25/11/2023 08:37:22,15 196845
25/11/2023 08:37:28,14 193869
25/11/2023 08:37:34,20 178261
25/11/2023 08:37:40,16 180866
25/11/2023 08:37:46,18 188972
25/11/2023 08:37:52,19 187296
25/11/2023 08:37:58,18 187178
25/11/2023 08:38:04,12 187226
25/11/2023 08:38:10,18 187285
25/11/2023 08:38:16,17 190003
25/11/2023 08:38:22,15 190463
25/11/2023 08:38:28,15 190415
25/11/2023 08:38:34,20 190691
25/11/2023 08:38:40,18 181487
25/11/2023 08:38:46,17 176465
25/11/2023 08:38:52,22 185875
25/11/2023 08:38:58,14 185256
25/11/2023 08:39:04,14 182972
25/11/2023 08:39:10,19 176263
25/11/2023 08:39:16,14 179376
25/11/2023 08:39:22,14 178865
25/11/2023 08:39:28,17 177834
25/11/2023 08:39:34,21 173050
25/11/2023 08:39:40,12 172998
25/11/2023 08:39:46,15 181040
25/11/2023 08:39:52,18 183226
25/11/2023 08:39:58,21 181534
25/11/2023 08:40:04,20 181460
25/11/2023 08:40:10,18 181492
25/11/2023 08:40:16,18 181480
25/11/2023 08:40:22,15 187294
