Inicio: 25/11/2023 19:09:30,80 - App: com.cleversystems.s3panelTv - Intervalo: 5 seg - Duracao: 99999999 min - Log: video-error-key.txt
26/11/2023 07:13:19,13 112463
26/11/2023 07:13:25,17 115568
26/11/2023 07:13:31,20 115462
26/11/2023 07:13:37,14 115434
26/11/2023 07:13:43,12 118425
26/11/2023 07:13:49,13 115320
26/11/2023 07:13:55,16 116891
26/11/2023 07:14:01,12 114091
26/11/2023 07:14:07,15 116445
26/11/2023 07:14:13,21 114721
26/11/2023 07:14:19,21 114669
26/11/2023 07:14:25,19 114665
26/11/2023 07:14:31,21 114661
26/11/2023 07:14:37,15 125479
26/11/2023 07:14:43,12 113052
26/11/2023 07:14:49,13 99722
26/11/2023 07:14:55,21 99874
26/11/2023 07:15:01,12 117870
26/11/2023 07:15:07,16 112662
26/11/2023 07:15:13,17 113152
26/11/2023 07:15:19,15 112584
26/11/2023 07:15:25,18 112468
26/11/2023 07:15:31,19 115579
26/11/2023 07:15:37,21 115475
26/11/2023 07:15:43,12 115351
26/11/2023 07:15:49,19 118265
26/11/2023 07:15:55,19 115161
26/11/2023 07:16:01,15 116858
26/11/2023 07:16:07,16 114090
26/11/2023 07:16:13,22 116420
26/11/2023 07:16:19,15 114629
26/11/2023 07:16:25,18 114644
26/11/2023 07:16:31,11 114580
26/11/2023 07:16:37,20 114656
26/11/2023 07:16:43,13 125496
26/11/2023 07:16:49,16 113050
26/11/2023 07:16:55,20 99726
26/11/2023 07:17:01,12 99804
26/11/2023 07:17:07,18 117896
26/11/2023 07:17:13,12 112628
26/11/2023 07:17:19,22 113146
26/11/2023 07:17:25,21 112582
26/11/2023 07:17:31,12 112470
26/11/2023 07:17:37,22 115457
26/11/2023 07:17:43,12 115369
26/11/2023 07:17:49,15 115297
26/11/2023 07:17:55,13 118306
26/11/2023 07:18:01,14 115214
26/11/2023 07:18:07,17 116882
26/11/2023 07:18:13,23 114106
26/11/2023 07:18:19,16 116424
26/11/2023 07:18:25,13 114660
26/11/2023 07:18:31,15 114640
26/11/2023 07:18:37,15 114624
26/11/2023 07:18:43,13 114632
26/11/2023 07:18:49,19 125473
26/11/2023 07:18:55,21 113098
26/11/2023 07:19:01,14 99715
26/11/2023 07:19:07,21 99863
26/11/2023 07:19:13,11 117887
26/11/2023 07:19:19,17 112647
26/11/2023 07:19:25,19 113181
26/11/2023 07:19:31,16 112609
26/11/2023 07:19:37,20 112501
26/11/2023 07:19:43,12 115589
26/11/2023 07:19:49,21 115516
26/11/2023 07:19:55,15 115496
26/11/2023 07:20:01,21 118381
26/11/2023 07:20:07,12 115293
26/11/2023 07:20:13,12 116916
26/11/2023 07:20:19,19 114172
26/11/2023 07:20:25,20 116466
26/11/2023 07:20:31,18 114713
26/11/2023 07:20:37,20 114689
26/11/2023 07:20:43,13 114795
26/11/2023 07:20:49,17 114819
26/11/2023 07:20:55,13 125633
26/11/2023 07:21:01,19 112124
26/11/2023 07:21:07,17 100079
26/11/2023 07:21:13,22 100192
26/11/2023 07:21:19,18 118268
26/11/2023 07:21:25,14 113017
26/11/2023 07:21:31,12 113531
26/11/2023 07:21:37,17 113022
26/11/2023 07:21:43,12 112910
26/11/2023 07:21:49,15 115964
26/11/2023 07:21:55,12 115884
26/11/2023 07:22:01,16 116031
26/11/2023 07:22:07,18 130951
26/11/2023 07:22:13,15 127736
26/11/2023 07:22:19,22 129194
26/11/2023 07:22:25,12 126361
26/11/2023 07:22:31,14 128683
26/11/2023 07:22:37,13 126898
26/11/2023 07:22:43,19 126898
26/11/2023 07:22:49,19 126854
26/11/2023 07:22:55,20 126705
26/11/2023 07:23:01,17 137393
26/11/2023 07:23:07,15 125050
26/11/2023 07:23:13,17 111643
26/11/2023 07:23:19,19 111743
26/11/2023 07:23:25,15 129871
26/11/2023 07:23:31,17 124627
26/11/2023 07:23:37,19 125113
26/11/2023 07:23:43,13 124557
26/11/2023 07:23:49,22 124461
26/11/2023 07:23:55,21 127552
26/11/2023 07:24:01,19 127428
26/11/2023 07:24:07,21 127424
26/11/2023 07:24:13,20 130340
26/11/2023 07:24:19,18 127204
26/11/2023 07:24:25,15 128904
26/11/2023 07:24:31,17 126104
26/11/2023 07:24:37,12 128316
26/11/2023 07:24:43,16 126504
26/11/2023 07:24:49,19 126480
26/11/2023 07:24:55,12 126417
26/11/2023 07:25:01,20 126472
26/11/2023 07:25:07,21 137424
26/11/2023 07:25:13,19 112196
26/11/2023 07:25:19,18 111663
26/11/2023 07:25:25,14 111757
26/11/2023 07:25:31,19 129853
26/11/2023 07:25:37,22 124589
26/11/2023 07:25:43,13 125103
26/11/2023 07:25:49,20 124571
26/11/2023 07:25:55,12 124423
26/11/2023 07:26:01,15 127522
26/11/2023 07:26:07,18 127450
26/11/2023 07:26:13,15 127410
26/11/2023 07:26:19,20 130336
26/11/2023 07:26:25,12 127123
26/11/2023 07:26:31,16 128836
26/11/2023 07:26:37,20 126040
26/11/2023 07:26:43,20 128380
26/11/2023 07:26:49,13 126584
26/11/2023 07:26:55,20 126616
26/11/2023 07:27:01,11 126552
26/11/2023 07:27:07,16 126604
26/11/2023 07:27:13,17 137457
26/11/2023 07:27:19,13 124996
26/11/2023 07:27:25,17 111684
26/11/2023 07:27:31,21 111750
26/11/2023 07:27:37,13 129942
26/11/2023 07:27:43,19 124566
26/11/2023 07:27:49,19 125112
26/11/2023 07:27:55,21 124568
26/11/2023 07:28:01,12 124464
26/11/2023 07:28:07,12 127564
26/11/2023 07:28:13,21 127428
26/11/2023 07:28:19,14 127365
26/11/2023 07:28:25,20 127833
26/11/2023 07:28:31,13 127285
26/11/2023 07:28:37,14 128905
26/11/2023 07:28:43,11 126141
26/11/2023 07:28:49,18 128434
26/11/2023 07:28:55,18 126674
26/11/2023 07:29:01,22 126610
26/11/2023 07:29:07,15 126610
26/11/2023 07:29:13,19 126682
26/11/2023 07:29:19,15 137574
26/11/2023 07:29:25,12 125049
26/11/2023 07:29:31,13 111741
26/11/2023 07:29:37,15 111823
26/11/2023 07:29:43,19 129879
26/11/2023 07:29:49,12 124498
26/11/2023 07:29:55,15 125056
26/11/2023 07:30:01,18 124483
26/11/2023 07:30:07,17 121292
26/11/2023 07:30:13,19 124412
26/11/2023 07:30:19,13 124279
26/11/2023 07:30:25,15 124272
26/11/2023 07:30:31,18 127213
26/11/2023 07:30:37,20 124141
26/11/2023 07:30:43,13 125788
26/11/2023 07:30:49,12 122904
26/11/2023 07:30:55,19 125218
26/11/2023 07:31:01,16 123349
26/11/2023 07:31:07,19 123338
26/11/2023 07:31:13,20 123292
26/11/2023 07:31:19,17 123328
26/11/2023 07:31:25,13 133997
26/11/2023 07:31:31,21 114868
26/11/2023 07:31:37,14 101650
26/11/2023 07:31:43,14 101735
26/11/2023 07:31:49,15 119834
26/11/2023 07:31:55,18 114558
26/11/2023 07:32:01,18 115088
26/11/2023 07:32:07,18 114521
26/11/2023 07:32:13,18 114442
26/11/2023 07:32:19,13 117502
26/11/2023 07:32:25,21 117394
26/11/2023 07:32:31,17 117389
26/11/2023 07:32:37,13 119947
26/11/2023 07:32:43,22 116888
26/11/2023 07:32:49,15 118467
26/11/2023 07:32:55,20 115719
26/11/2023 07:33:01,12 118017
26/11/2023 07:33:07,13 116305
26/11/2023 07:33:13,13 116176
26/11/2023 07:33:19,15 116056
26/11/2023 07:33:25,17 116084
26/11/2023 07:33:31,15 127051
26/11/2023 07:33:37,16 114663
26/11/2023 07:33:43,20 101339
26/11/2023 07:33:49,13 101417
26/11/2023 07:33:55,13 119490
26/11/2023 07:34:01,14 114194
26/11/2023 07:34:07,17 114735
26/11/2023 07:34:13,20 114212
26/11/2023 07:34:19,15 114080
26/11/2023 07:34:25,18 117220
26/11/2023 07:34:31,14 117277
26/11/2023 07:34:37,14 117893
26/11/2023 07:34:43,17 120797
26/11/2023 07:34:49,13 117591
26/11/2023 07:34:55,21 119218
26/11/2023 07:35:01,15 116358
26/11/2023 07:35:07,21 118771
26/11/2023 07:35:13,14 116944
26/11/2023 07:35:19,18 116919
26/11/2023 07:35:25,22 116935
26/11/2023 07:35:31,14 116935
26/11/2023 07:35:37,21 127807
26/11/2023 07:35:43,18 115363
26/11/2023 07:35:49,16 102037
26/11/2023 07:35:55,14 102147
26/11/2023 07:36:01,16 120212
26/11/2023 07:36:07,15 114803
26/11/2023 07:36:13,12 115288
26/11/2023 07:36:19,16 114764
26/11/2023 07:36:25,21 114660
26/11/2023 07:36:31,14 117732
26/11/2023 07:36:37,21 117663
26/11/2023 07:36:43,12 117522
26/11/2023 07:36:49,12 120440
26/11/2023 07:36:55,15 117372
26/11/2023 07:37:01,17 118991
26/11/2023 07:37:07,22 116260
26/11/2023 07:37:13,13 118500
26/11/2023 07:37:19,11 116748
26/11/2023 07:37:25,14 116759
26/11/2023 07:37:31,17 116686
26/11/2023 07:37:37,20 116584
26/11/2023 07:37:43,17 127462
26/11/2023 07:37:49,21 114972
26/11/2023 07:37:55,22 101665
26/11/2023 07:38:01,15 101751
26/11/2023 07:38:07,12 119883
26/11/2023 07:38:13,16 114560
26/11/2023 07:38:19,15 115066
26/11/2023 07:38:25,16 114514
26/11/2023 07:38:31,19 114397
26/11/2023 07:38:37,17 117521
26/11/2023 07:38:43,16 117410
26/11/2023 07:38:49,19 117377
26/11/2023 07:38:55,19 120050
26/11/2023 07:39:01,18 116966
26/11/2023 07:39:07,22 118572
26/11/2023 07:39:13,15 115848
26/11/2023 07:39:19,18 118180
26/11/2023 07:39:25,19 116408
26/11/2023 07:39:31,20 116408
26/11/2023 07:39:37,20 116352
26/11/2023 07:39:43,17 116376
26/11/2023 07:39:49,14 127254
26/11/2023 07:39:55,19 114808
26/11/2023 07:40:01,17 101474
26/11/2023 07:40:07,12 101570
26/11/2023 07:40:13,20 119718
26/11/2023 07:40:19,21 114301
26/11/2023 07:40:25,22 114863
26/11/2023 07:40:31,22 114332
26/11/2023 07:40:37,11 114211
26/11/2023 07:40:43,16 117255
26/11/2023 07:40:49,20 117189
26/11/2023 07:40:55,21 117149
26/11/2023 07:41:01,20 120120
26/11/2023 07:41:07,14 117028
26/11/2023 07:41:13,19 118667
26/11/2023 07:41:19,22 115867
26/11/2023 07:41:25,14 118204
26/11/2023 07:41:31,17 116424
26/11/2023 07:41:37,12 116412
26/11/2023 07:41:43,20 116416
26/11/2023 07:41:49,13 116388
26/11/2023 07:41:55,16 127368
26/11/2023 07:42:01,17 114877
26/11/2023 07:42:07,18 101469
26/11/2023 07:42:13,20 101495
26/11/2023 07:42:19,15 119689
26/11/2023 07:42:25,17 114441
26/11/2023 07:42:31,16 114935
26/11/2023 07:42:37,18 114438
26/11/2023 07:42:43,14 114299
26/11/2023 07:42:49,14 117389
26/11/2023 07:42:55,19 117331
26/11/2023 07:43:01,21 117271
26/11/2023 07:43:07,21 120173
26/11/2023 07:43:13,20 117081
26/11/2023 07:43:19,12 118701
26/11/2023 07:43:25,13 115981
26/11/2023 07:43:31,22 127769
26/11/2023 07:43:37,18 127961
26/11/2023 07:43:43,21 127937
26/11/2023 07:43:49,13 127893
26/11/2023 07:43:55,17 127862
26/11/2023 07:44:01,22 138407
26/11/2023 07:44:07,19 125898
26/11/2023 07:44:13,22 112528
26/11/2023 07:44:19,11 112637
26/11/2023 07:44:25,20 130789
26/11/2023 07:44:31,12 125525
26/11/2023 07:44:37,14 125967
26/11/2023 07:44:43,18 125432
26/11/2023 07:44:49,23 125351
26/11/2023 07:44:55,13 128461
26/11/2023 07:45:01,12 128347
26/11/2023 07:45:07,17 128379
26/11/2023 07:45:13,14 131284
26/11/2023 07:45:19,14 128238
26/11/2023 07:45:25,15 129833
26/11/2023 07:45:31,14 127073
26/11/2023 07:45:37,17 129354
26/11/2023 07:45:43,12 127578
26/11/2023 07:45:49,15 127521
26/11/2023 07:45:55,14 127453
26/11/2023 07:46:01,13 127481
26/11/2023 07:46:07,20 138396
26/11/2023 07:46:13,13 125933
26/11/2023 07:46:19,19 112629
26/11/2023 07:46:25,19 112719
26/11/2023 07:46:31,12 130759
26/11/2023 07:46:37,19 125503
26/11/2023 07:46:43,16 125996
26/11/2023 07:46:49,20 125417
26/11/2023 07:46:55,12 125357
26/11/2023 07:47:01,19 128423
26/11/2023 07:47:07,16 127249
26/11/2023 07:47:13,12 125736
26/11/2023 07:47:19,17 128698
26/11/2023 07:47:25,19 125600
26/11/2023 07:47:31,13 127142
26/11/2023 07:47:37,17 124326
26/11/2023 07:47:43,12 126671
26/11/2023 07:47:49,15 124891
26/11/2023 07:47:55,19 124911
26/11/2023 07:48:01,16 124879
26/11/2023 07:48:07,20 124903
26/11/2023 07:48:13,12 135706
26/11/2023 07:48:19,18 121101
26/11/2023 07:48:25,16 109548
26/11/2023 07:48:31,18 109664
26/11/2023 07:48:37,17 127757
26/11/2023 07:48:43,13 122501
26/11/2023 07:48:49,13 122983
26/11/2023 07:48:55,12 122451
26/11/2023 07:49:01,15 122335
26/11/2023 07:49:07,15 125396
26/11/2023 07:49:13,18 125322
26/11/2023 07:49:19,18 125270
26/11/2023 07:49:25,22 128184
26/11/2023 07:49:31,15 124999
26/11/2023 07:49:37,19 126739
26/11/2023 07:49:43,21 123931
26/11/2023 07:49:49,14 126273
26/11/2023 07:49:55,20 124517
26/11/2023 07:50:01,14 124481
26/11/2023 07:50:07,18 124489
26/11/2023 07:50:13,14 124473
26/11/2023 07:50:19,16 134825
26/11/2023 07:50:25,14 115894
26/11/2023 07:50:31,17 105533
26/11/2023 07:50:37,17 105665
26/11/2023 07:50:43,20 123774
26/11/2023 07:50:49,15 118497
26/11/2023 07:50:55,17 118952
26/11/2023 07:51:01,20 118420
26/11/2023 07:51:07,12 118360
26/11/2023 07:51:13,21 121457
26/11/2023 07:51:19,12 121306
26/11/2023 07:51:25,16 121217
26/11/2023 07:51:31,21 122600
26/11/2023 07:51:37,16 118678
26/11/2023 07:51:43,18 120292
26/11/2023 07:51:49,20 117526
26/11/2023 07:51:55,12 119813
26/11/2023 07:52:01,14 118049
26/11/2023 07:52:07,17 118041
26/11/2023 07:52:13,21 116609
26/11/2023 07:52:19,15 116414
26/11/2023 07:52:25,20 127018
26/11/2023 07:52:31,16 127260
26/11/2023 07:52:37,19 114188
26/11/2023 07:52:43,17 101280
26/11/2023 07:52:49,19 119355
26/11/2023 07:52:55,20 114191
26/11/2023 07:53:01,19 114533
26/11/2023 07:53:07,21 114060
26/11/2023 07:53:13,12 114033
26/11/2023 07:53:19,16 117015
26/11/2023 07:53:25,20 116942
26/11/2023 07:53:31,12 116953
26/11/2023 07:53:37,12 119858
26/11/2023 07:53:43,15 116774
26/11/2023 07:53:49,20 118373
26/11/2023 07:53:55,12 115603
26/11/2023 07:54:01,19 117942
26/11/2023 07:54:07,21 116174
26/11/2023 07:54:13,12 116138
26/11/2023 07:54:19,21 116130
26/11/2023 07:54:25,15 116130
26/11/2023 07:54:31,21 126798
26/11/2023 07:54:37,16 127094
26/11/2023 07:54:43,14 114049
26/11/2023 07:54:49,19 101165
26/11/2023 07:54:55,15 119302
26/11/2023 07:55:01,18 114062
26/11/2023 07:55:07,21 114436
26/11/2023 07:55:13,12 113902
26/11/2023 07:55:19,20 113908
26/11/2023 07:55:25,12 116814
26/11/2023 07:55:31,13 116804
26/11/2023 07:55:37,13 116784
26/11/2023 07:55:43,18 119722
26/11/2023 07:55:49,20 116634
26/11/2023 07:55:55,18 118253
26/11/2023 07:56:01,17 115463
26/11/2023 07:56:07,14 117827
26/11/2023 07:56:13,16 116039
26/11/2023 07:56:19,22 116047
26/11/2023 07:56:25,15 116007
26/11/2023 07:56:31,20 116059
26/11/2023 07:56:37,12 126762
26/11/2023 07:56:43,21 127038
26/11/2023 07:56:49,21 113564
26/11/2023 07:56:55,19 100644
26/11/2023 07:57:01,19 118788
26/11/2023 07:57:07,20 113632
26/11/2023 07:57:13,15 113970
26/11/2023 07:57:19,12 113438
26/11/2023 07:57:25,16 113530
26/11/2023 07:57:31,15 116403
26/11/2023 07:57:37,11 116405
26/11/2023 07:57:43,22 116409
26/11/2023 07:57:49,22 119312
26/11/2023 07:57:55,18 116288
26/11/2023 07:58:01,19 117797
26/11/2023 07:58:07,14 115035
26/11/2023 07:58:13,17 117412
26/11/2023 07:58:19,16 115640
26/11/2023 07:58:25,18 115640
26/11/2023 07:58:31,19 115572
26/11/2023 07:58:37,20 115564
26/11/2023 07:58:43,19 126319
26/11/2023 07:58:49,20 126591
26/11/2023 07:58:55,16 100445
26/11/2023 07:59:01,21 100751
26/11/2023 07:59:07,16 118880
26/11/2023 07:59:13,20 113688
26/11/2023 07:59:19,22 114013
26/11/2023 07:59:25,18 113476
26/11/2023 07:59:31,18 113552
26/11/2023 07:59:37,22 116485
26/11/2023 07:59:43,11 116451
26/11/2023 07:59:49,15 116447
26/11/2023 07:59:55,20 119393
26/11/2023 08:00:01,21 116301
26/11/2023 08:00:07,18 117892
26/11/2023 08:00:13,19 115110
26/11/2023 08:00:19,15 117445
26/11/2023 08:00:25,17 115543
26/11/2023 08:00:31,13 115487
26/11/2023 08:00:37,19 115499
26/11/2023 08:00:43,20 115479
26/11/2023 08:00:49,20 126368
26/11/2023 08:00:55,21 126478
26/11/2023 08:01:01,18 113592
26/11/2023 08:01:07,22 100622
26/11/2023 08:01:13,15 118730
26/11/2023 08:01:19,15 113593
26/11/2023 08:01:25,13 113923
26/11/2023 08:01:31,15 113367
26/11/2023 08:01:37,16 113471
26/11/2023 08:01:43,18 116376
26/11/2023 08:01:49,16 116378
26/11/2023 08:01:55,16 116326
26/11/2023 08:02:01,12 119296
26/11/2023 08:02:07,18 116232
26/11/2023 08:02:13,16 117775
26/11/2023 08:02:19,13 114949
26/11/2023 08:02:25,20 117353
26/11/2023 08:02:31,15 115521
26/11/2023 08:02:37,12 115569
26/11/2023 08:02:43,20 115533
26/11/2023 08:02:49,19 115553
26/11/2023 08:02:55,19 126300
26/11/2023 08:03:01,15 126556
26/11/2023 08:03:07,13 113592
26/11/2023 08:03:13,12 100708
26/11/2023 08:03:19,15 118817
26/11/2023 08:03:25,21 113588
26/11/2023 08:03:31,20 113958
26/11/2023 08:03:37,18 113444
26/11/2023 08:03:43,20 113438
26/11/2023 08:03:49,13 116394
26/11/2023 08:03:55,19 116368
26/11/2023 08:04:01,12 116263
26/11/2023 08:04:07,18 119215
26/11/2023 08:04:13,22 116147
26/11/2023 08:04:19,16 117712
26/11/2023 08:04:25,12 114990
26/11/2023 08:04:31,13 117264
26/11/2023 08:04:37,21 115556
26/11/2023 08:04:43,12 115476
26/11/2023 08:04:49,18 115512
26/11/2023 08:04:55,19 115556
26/11/2023 08:05:01,12 126378
26/11/2023 08:05:07,19 126634
26/11/2023 08:05:13,14 113640
26/11/2023 08:05:19,17 100740
26/11/2023 08:05:25,19 118840
26/11/2023 08:05:31,19 113636
26/11/2023 08:05:37,19 114010
26/11/2023 08:05:43,17 113788
26/11/2023 08:05:49,15 113655
26/11/2023 08:05:55,19 116731
26/11/2023 08:06:01,18 116701
26/11/2023 08:06:07,19 116652
26/11/2023 08:06:13,13 119572
26/11/2023 08:06:19,21 116599
26/11/2023 08:06:25,15 118219
26/11/2023 08:06:31,14 115418
26/11/2023 08:06:37,22 117789
26/11/2023 08:06:43,21 116022
26/11/2023 08:06:49,21 115997
26/11/2023 08:06:55,19 115977
26/11/2023 08:07:01,15 115982
26/11/2023 08:07:07,19 126771
26/11/2023 08:07:13,18 127027
26/11/2023 08:07:19,13 114295
26/11/2023 08:07:25,15 101415
26/11/2023 08:07:31,17 119506
26/11/2023 08:07:37,20 114161
26/11/2023 08:07:43,22 114611
26/11/2023 08:07:49,18 114099
26/11/2023 08:07:55,13 114095
26/11/2023 08:08:01,14 117061
26/11/2023 08:08:07,12 117047
26/11/2023 08:08:13,13 117015
26/11/2023 08:08:19,21 119940
26/11/2023 08:08:25,15 116844
26/11/2023 08:08:31,19 118435
26/11/2023 08:08:37,20 115657
26/11/2023 08:08:43,15 117988
26/11/2023 08:08:49,18 116208
26/11/2023 08:08:55,16 116196
26/11/2023 08:09:01,21 116175
26/11/2023 08:09:07,21 116188
26/11/2023 08:09:13,16 127016
26/11/2023 08:09:19,18 127244
26/11/2023 08:09:25,19 113815
26/11/2023 08:09:31,13 100855
26/11/2023 08:09:37,13 119020
26/11/2023 08:09:43,15 113775
26/11/2023 08:09:49,17 114153
26/11/2023 08:09:55,13 113676
26/11/2023 08:10:01,18 113669
26/11/2023 08:10:07,20 116666
26/11/2023 08:10:13,12 116600
26/11/2023 08:10:19,20 116600
26/11/2023 08:10:25,14 119559
26/11/2023 08:10:31,21 116495
26/11/2023 08:10:37,13 118033
26/11/2023 08:10:43,12 115267
26/11/2023 08:10:49,20 117615
26/11/2023 08:10:55,13 115835
26/11/2023 08:11:01,20 115814
26/11/2023 08:11:07,13 115811
26/11/2023 08:11:13,17 115686
26/11/2023 08:11:19,21 126529
26/11/2023 08:11:25,19 126722
26/11/2023 08:11:31,17 113815
26/11/2023 08:11:37,16 100930
26/11/2023 08:11:43,15 119001
26/11/2023 08:11:49,20 113825
26/11/2023 08:11:55,14 114170
26/11/2023 08:12:01,19 113698
26/11/2023 08:12:07,15 113719
26/11/2023 08:12:13,17 116603
26/11/2023 08:12:19,13 116581
26/11/2023 08:12:25,16 116569
26/11/2023 08:12:31,20 119536
26/11/2023 08:12:37,13 116456
26/11/2023 08:12:43,16 118071
26/11/2023 08:12:49,18 115317
26/11/2023 08:12:55,15 117624
26/11/2023 08:13:01,19 115688
26/11/2023 08:13:07,14 115660
26/11/2023 08:13:13,21 115608
26/11/2023 08:13:19,16 115659
26/11/2023 08:13:25,19 126535
26/11/2023 08:13:31,12 126780
26/11/2023 08:13:37,17 113796
26/11/2023 08:13:43,22 100903
26/11/2023 08:13:49,20 118988
26/11/2023 08:13:55,20 113881
26/11/2023 08:14:01,17 114226
26/11/2023 08:14:07,13 113695
26/11/2023 08:14:13,19 113742
26/11/2023 08:14:19,13 116677
26/11/2023 08:14:25,17 116678
26/11/2023 08:14:31,14 116646
26/11/2023 08:14:37,17 119568
26/11/2023 08:14:43,12 116480
26/11/2023 08:14:49,12 118027
26/11/2023 08:14:55,18 115253
26/11/2023 08:15:01,18 117573
26/11/2023 08:15:07,15 115804
26/11/2023 08:15:13,21 115820
26/11/2023 08:15:19,13 115752
26/11/2023 08:15:25,17 115800
26/11/2023 08:15:31,20 126576
26/11/2023 08:15:37,15 126820
26/11/2023 08:15:43,13 100388
26/11/2023 08:15:49,13 100982
26/11/2023 08:15:55,20 119101
26/11/2023 08:16:01,15 113917
26/11/2023 08:16:07,14 114228
26/11/2023 08:16:13,17 113713
26/11/2023 08:16:19,12 113748
26/11/2023 08:16:25,15 116620
26/11/2023 08:16:31,22 116602
26/11/2023 08:16:37,15 116514
26/11/2023 08:16:43,13 119529
26/11/2023 08:16:49,13 116418
26/11/2023 08:16:55,18 118056
26/11/2023 08:17:01,13 115287
26/11/2023 08:17:07,13 117590
26/11/2023 08:17:13,23 115849
26/11/2023 08:17:19,14 115814
26/11/2023 08:17:25,13 115809
26/11/2023 08:17:31,16 115982
26/11/2023 08:17:37,13 126709
26/11/2023 08:17:43,12 127001
26/11/2023 08:17:49,18 113994
26/11/2023 08:17:55,22 102663
26/11/2023 08:18:01,13 119208
26/11/2023 08:18:07,18 114068
26/11/2023 08:18:13,21 114390
26/11/2023 08:18:19,17 113901
26/11/2023 08:18:25,20 113749
26/11/2023 08:18:31,21 116798
26/11/2023 08:18:37,16 116736
26/11/2023 08:18:43,12 116752
26/11/2023 08:18:49,19 119682
26/11/2023 08:18:55,20 116590
26/11/2023 08:19:01,12 118149
26/11/2023 08:19:07,17 115428
26/11/2023 08:19:13,20 117732
26/11/2023 08:19:19,17 115983
26/11/2023 08:19:25,20 115939
26/11/2023 08:19:31,19 115931
26/11/2023 08:19:37,19 115959
26/11/2023 08:19:43,22 126728
26/11/2023 08:19:49,19 127032
26/11/2023 08:19:55,17 111848
26/11/2023 08:20:01,19 101140
26/11/2023 08:20:07,20 119160
26/11/2023 08:20:13,17 113887
26/11/2023 08:20:19,13 114354
26/11/2023 08:20:25,13 113845
26/11/2023 08:20:31,19 113873
26/11/2023 08:20:37,18 116815
26/11/2023 08:20:43,13 116769
26/11/2023 08:20:49,17 116765
26/11/2023 08:20:55,20 119722
26/11/2023 08:21:01,18 116634
26/11/2023 08:21:07,12 118185
26/11/2023 08:21:13,12 115431
26/11/2023 08:21:19,17 117762
26/11/2023 08:21:25,22 116018
26/11/2023 08:21:31,13 116157
26/11/2023 08:21:37,19 116213
26/11/2023 08:21:43,20 116185
26/11/2023 08:21:49,20 126953
26/11/2023 08:21:55,13 127169
26/11/2023 08:22:01,21 114075
26/11/2023 08:22:07,21 101166
26/11/2023 08:22:13,13 119359
26/11/2023 08:22:19,18 114115
26/11/2023 08:22:25,20 114505
26/11/2023 08:22:31,21 114012
26/11/2023 08:22:37,13 114017
26/11/2023 08:22:43,14 116889
26/11/2023 08:22:49,20 116887
26/11/2023 08:22:55,21 116847
26/11/2023 08:23:01,15 119796
26/11/2023 08:23:07,22 116768
26/11/2023 08:23:13,13 118320
26/11/2023 08:23:19,20 115590
26/11/2023 08:23:25,22 117885
26/11/2023 08:23:31,17 116141
26/11/2023 08:23:37,12 116105
26/11/2023 08:23:43,20 116049
26/11/2023 08:23:49,19 116053
26/11/2023 08:23:55,14 126820
26/11/2023 08:24:01,19 126922
26/11/2023 08:24:07,20 113877
26/11/2023 08:24:13,19 100997
26/11/2023 08:24:19,19 119093
26/11/2023 08:24:25,22 113897
26/11/2023 08:24:31,15 114239
26/11/2023 08:24:37,20 113761
26/11/2023 08:24:43,19 113775
26/11/2023 08:24:49,17 116684
26/11/2023 08:24:55,14 116670
26/11/2023 08:25:01,19 116642
26/11/2023 08:25:07,21 119613
26/11/2023 08:25:13,16 116537
26/11/2023 08:25:19,15 118103
26/11/2023 08:25:25,18 115260
26/11/2023 08:25:31,15 117576
26/11/2023 08:25:37,13 115812
26/11/2023 08:25:43,17 118875
26/11/2023 08:25:49,19 118834
26/11/2023 08:25:55,13 118858
26/11/2023 08:26:01,20 126588
26/11/2023 08:26:07,16 126920
26/11/2023 08:26:13,13 100851
26/11/2023 08:26:19,12 101077
26/11/2023 08:26:25,18 119161
26/11/2023 08:26:31,22 114025
26/11/2023 08:26:37,20 114283
26/11/2023 08:26:43,15 79277
26/11/2023 08:26:49,14 113939
26/11/2023 08:26:55,22 116744
26/11/2023 08:27:01,19 116774
26/11/2023 08:27:07,12 116636
26/11/2023 08:27:13,18 119547
26/11/2023 08:27:19,21 116520
26/11/2023 08:27:25,22 118102
26/11/2023 08:27:31,11 115235
26/11/2023 08:27:37,19 117316
26/11/2023 08:27:43,19 115524
26/11/2023 08:27:49,21 115524
26/11/2023 08:27:55,13 115449
26/11/2023 08:28:01,17 115501
26/11/2023 08:28:07,21 126181
26/11/2023 08:28:13,17 126513
26/11/2023 08:28:19,13 100493
26/11/2023 08:28:25,13 100691
26/11/2023 08:28:31,16 118743
26/11/2023 08:28:37,18 113647
26/11/2023 08:28:43,18 113878
26/11/2023 08:28:49,22 77439
26/11/2023 08:28:55,19 113722
26/11/2023 08:29:01,22 116330
26/11/2023 08:29:07,15 116378
26/11/2023 08:29:13,22 116359
26/11/2023 08:29:19,14 119287
26/11/2023 08:29:25,16 116219
26/11/2023 08:29:31,17 117777
26/11/2023 08:29:37,14 114979
26/11/2023 08:29:43,20 117318
26/11/2023 08:29:49,13 115554
26/11/2023 08:29:55,17 115542
26/11/2023 08:30:01,13 115554
26/11/2023 08:30:07,15 115542
26/11/2023 08:30:13,21 126247
26/11/2023 08:30:19,22 126551
26/11/2023 08:30:25,21 100523
26/11/2023 08:30:31,20 100721
