Inicio: 28/11/2023 14:13:49,28 - App: com.cleversystems.s3panelTv - Intervalo: 10 seg - Duracao: 99999999 min - Log: teste-media-error.txt
28/11/2023 16:30:52,17 186592
28/11/2023 16:31:03,22 186604
28/11/2023 16:31:14,15 184892
28/11/2023 16:31:25,15 176758
28/11/2023 16:31:36,16 175488
28/11/2023 16:31:47,20 173526
28/11/2023 16:31:58,21 173498
28/11/2023 16:32:09,12 172529
28/11/2023 16:32:20,21 171957
28/11/2023 16:32:31,13 167915
28/11/2023 16:32:42,20 167938
28/11/2023 16:32:53,17 167755
28/11/2023 16:33:04,16 161948
28/11/2023 16:33:15,18 164090
28/11/2023 16:33:26,16 165850
28/11/2023 16:33:37,20 165822
28/11/2023 16:33:48,12 166594
28/11/2023 16:33:59,13 166427
28/11/2023 16:34:10,16 148828
28/11/2023 16:34:21,22 127328
28/11/2023 16:34:32,16 189213
28/11/2023 16:34:43,12 230459
28/11/2023 16:34:54,12 232309
28/11/2023 16:35:05,14 232089
28/11/2023 16:35:16,21 172069
28/11/2023 16:35:27,18 156689
28/11/2023 16:35:38,20 167070
28/11/2023 16:35:49,19 131759
28/11/2023 16:36:00,13 171386
28/11/2023 16:36:11,15 170448
28/11/2023 16:36:22,19 146990
28/11/2023 16:36:33,18 140418
28/11/2023 16:36:44,14 194888
28/11/2023 16:36:55,20 195384
28/11/2023 16:37:06,15 191022
28/11/2023 16:37:17,16 188325
28/11/2023 16:37:28,19 187618
28/11/2023 16:37:39,13 187903
28/11/2023 16:37:50,15 187019
28/11/2023 16:38:01,14 178484
28/11/2023 16:38:12,16 168486
28/11/2023 16:38:23,13 164309
28/11/2023 16:38:34,13 164481
28/11/2023 16:38:45,21 163530
28/11/2023 16:38:56,12 161606
28/11/2023 16:39:07,13 161492
28/11/2023 16:39:18,15 161457
28/11/2023 16:39:29,15 161351
28/11/2023 16:39:40,15 161437
28/11/2023 16:39:51,14 161387
28/11/2023 16:40:02,14 164887
28/11/2023 16:40:13,15 166374
28/11/2023 16:40:24,17 166536
28/11/2023 16:40:35,12 166488
28/11/2023 16:40:46,20 166629
28/11/2023 16:40:57,17 147818
28/11/2023 16:41:08,20 189220
28/11/2023 16:41:19,15 231756
28/11/2023 16:41:30,16 229023
28/11/2023 16:41:41,16 228663
28/11/2023 16:41:52,13 172185
28/11/2023 16:42:03,14 158070
28/11/2023 16:42:14,15 178368
28/11/2023 16:42:25,13 125848
28/11/2023 16:42:36,20 165422
28/11/2023 16:42:47,17 165265
28/11/2023 16:42:58,18 167179
28/11/2023 16:43:09,10 136360
28/11/2023 16:43:20,18 185403
28/11/2023 16:43:31,13 184792
28/11/2023 16:43:42,12 184374
28/11/2023 16:43:53,20 179069
28/11/2023 16:44:04,20 177077
28/11/2023 16:44:15,20 177225
28/11/2023 16:44:26,13 177300
28/11/2023 16:44:37,14 168891
28/11/2023 16:44:48,13 168478
28/11/2023 16:44:59,20 168317
28/11/2023 16:45:10,13 168282
28/11/2023 16:45:21,15 168285
28/11/2023 16:45:32,15 166896
28/11/2023 16:45:43,12 166884
28/11/2023 16:45:54,13 164652
28/11/2023 16:46:05,20 164291
28/11/2023 16:46:16,21 164271
28/11/2023 16:46:27,13 164224
28/11/2023 16:46:38,12 164160
28/11/2023 16:46:49,21 164737
28/11/2023 16:47:00,17 163806
28/11/2023 16:47:11,12 163401
28/11/2023 16:47:22,16 163645
28/11/2023 16:47:33,17 146962
28/11/2023 16:47:44,20 184333
28/11/2023 16:47:55,13 184272
28/11/2023 16:48:06,22 231169
28/11/2023 16:48:17,19 227600
28/11/2023 16:48:28,17 170027
28/11/2023 16:48:39,15 169581
28/11/2023 16:48:50,12 198414
28/11/2023 16:49:01,14 136000
28/11/2023 16:49:12,19 175389
28/11/2023 16:49:23,15 175897
28/11/2023 16:49:34,22 177812
28/11/2023 16:49:45,15 150297
28/11/2023 16:49:56,18 198625
28/11/2023 16:50:07,11 198897
28/11/2023 16:50:18,18 199327
28/11/2023 16:50:29,15 195140
28/11/2023 16:50:40,15 193237
28/11/2023 16:50:51,16 193157
28/11/2023 16:51:02,13 193329
28/11/2023 16:51:13,16 185119
28/11/2023 16:51:24,15 184999
28/11/2023 16:51:35,15 184991
28/11/2023 16:51:46,17 184973
28/11/2023 16:51:57,16 184985
28/11/2023 16:52:08,12 183054
28/11/2023 16:52:19,21 180612
28/11/2023 16:52:30,15 180613
28/11/2023 16:52:41,18 180565
28/11/2023 16:52:52,20 179711
28/11/2023 16:53:03,15 179707
28/11/2023 16:53:14,20 168395
28/11/2023 16:53:25,13 163033
28/11/2023 16:53:36,18 163019
28/11/2023 16:53:47,18 163632
28/11/2023 16:53:58,18 163716
28/11/2023 16:54:09,21 148889
28/11/2023 16:54:20,16 127989
28/11/2023 16:54:31,16 186837
28/11/2023 16:54:42,18 230123
28/11/2023 16:54:53,20 227741
28/11/2023 16:55:04,15 222500
28/11/2023 16:55:15,19 171287
28/11/2023 16:55:26,20 155964
28/11/2023 16:55:37,13 169970
28/11/2023 16:55:48,22 134632
28/11/2023 16:55:59,16 178169
28/11/2023 16:56:10,20 177241
28/11/2023 16:56:21,20 152353
28/11/2023 16:56:32,22 146201
28/11/2023 16:56:43,17 202502
28/11/2023 16:56:54,16 201403
28/11/2023 16:57:05,13 196924
28/11/2023 16:57:16,20 193542
28/11/2023 16:57:27,14 193376
28/11/2023 16:57:38,19 193566
28/11/2023 16:57:49,16 192772
28/11/2023 16:58:00,11 184369
28/11/2023 16:58:11,14 184362
28/11/2023 16:58:22,18 178372
28/11/2023 16:58:33,22 175519
28/11/2023 16:58:44,17 175808
28/11/2023 16:58:55,19 174675
28/11/2023 16:59:06,12 172864
28/11/2023 16:59:17,22 171837
28/11/2023 16:59:28,15 171889
28/11/2023 16:59:39,20 170076
28/11/2023 16:59:50,19 168734
28/11/2023 17:00:01,14 167924
28/11/2023 17:00:12,21 166911
28/11/2023 17:00:23,20 166479
28/11/2023 17:00:34,19 166424
28/11/2023 17:00:45,21 166084
28/11/2023 17:00:56,15 147531
28/11/2023 17:01:07,21 186845
28/11/2023 17:01:18,18 232930
28/11/2023 17:01:29,15 232183
28/11/2023 17:01:40,16 221308
28/11/2023 17:01:51,13 169647
28/11/2023 17:02:02,15 153768
28/11/2023 17:02:13,13 178642
28/11/2023 17:02:24,20 132200
28/11/2023 17:02:35,14 172828
28/11/2023 17:02:46,21 172579
28/11/2023 17:02:57,17 174382
28/11/2023 17:03:08,16 146431
28/11/2023 17:03:19,16 197037
28/11/2023 17:03:30,21 197022
28/11/2023 17:03:41,11 197167
28/11/2023 17:03:52,13 192827
28/11/2023 17:04:03,20 190935
28/11/2023 17:04:14,16 191156
28/11/2023 17:04:25,14 191094
28/11/2023 17:04:36,12 182876
28/11/2023 17:04:47,18 182896
28/11/2023 17:04:58,20 182615
28/11/2023 17:05:09,15 179579
28/11/2023 17:05:20,12 179465
28/11/2023 17:05:31,18 179403
28/11/2023 17:05:42,19 179325
28/11/2023 17:05:53,19 179348
28/11/2023 17:06:04,14 179290
28/11/2023 17:06:15,19 179303
28/11/2023 17:06:26,14 179295
28/11/2023 17:06:37,22 178359
28/11/2023 17:06:48,13 179531
28/11/2023 17:06:59,21 178526
28/11/2023 17:07:10,19 177885
28/11/2023 17:07:21,14 177416
28/11/2023 17:07:32,11 150359
28/11/2023 17:07:43,21 187218
28/11/2023 17:07:54,17 188099
28/11/2023 17:08:05,16 231228
28/11/2023 17:08:16,19 231117
28/11/2023 17:08:27,21 170008
28/11/2023 17:08:38,19 154728
28/11/2023 17:08:49,17 177540
28/11/2023 17:09:00,14 129775
28/11/2023 17:09:11,11 168900
28/11/2023 17:09:22,14 169101
28/11/2023 17:09:33,22 173865
28/11/2023 17:09:44,13 140431
28/11/2023 17:09:55,20 191020
28/11/2023 17:10:06,11 191674
28/11/2023 17:10:17,19 190827
28/11/2023 17:10:28,11 186299
28/11/2023 17:10:39,19 184139
28/11/2023 17:10:50,14 184205
28/11/2023 17:11:01,19 183158
28/11/2023 17:11:12,19 174915
28/11/2023 17:11:23,13 174943
28/11/2023 17:11:34,16 174869
28/11/2023 17:11:45,15 174529
28/11/2023 17:11:56,17 174516
28/11/2023 17:12:07,22 174094
28/11/2023 17:12:18,20 170660
28/11/2023 17:12:29,12 169500
28/11/2023 17:12:40,13 169306
28/11/2023 17:12:51,18 169222
28/11/2023 17:13:02,12 169012
28/11/2023 17:13:13,18 167614
28/11/2023 17:13:24,18 168419
28/11/2023 17:13:35,13 168082
28/11/2023 17:13:46,15 168268
28/11/2023 17:13:57,16 168323
28/11/2023 17:14:08,19 144596
28/11/2023 17:14:19,22 170260
28/11/2023 17:14:30,15 182870
28/11/2023 17:14:41,17 233537
28/11/2023 17:14:52,22 230692
28/11/2023 17:15:03,18 170186
28/11/2023 17:15:14,13 170303
28/11/2023 17:15:25,15 154300
28/11/2023 17:15:36,12 165920
28/11/2023 17:15:47,21 171956
28/11/2023 17:15:58,12 169374
28/11/2023 17:16:09,17 171350
28/11/2023 17:16:20,20 141525
28/11/2023 17:16:31,21 135735
28/11/2023 17:16:42,18 194014
28/11/2023 17:16:53,20 194382
28/11/2023 17:17:04,19 190098
28/11/2023 17:17:15,15 188102
28/11/2023 17:17:26,18 187397
28/11/2023 17:17:37,19 186972
28/11/2023 17:17:48,19 185993
28/11/2023 17:17:59,14 177122
28/11/2023 17:18:10,16 176781
28/11/2023 17:18:21,12 176356
28/11/2023 17:18:32,13 176127
28/11/2023 17:18:43,20 176127
28/11/2023 17:18:54,18 176031
28/11/2023 17:19:05,13 174386
28/11/2023 17:19:16,14 174306
28/11/2023 17:19:27,22 174124
28/11/2023 17:19:38,14 173746
28/11/2023 17:19:49,22 173616
28/11/2023 17:20:00,17 175231
28/11/2023 17:20:11,20 174931
28/11/2023 17:20:22,19 175075
28/11/2023 17:20:33,16 174984
28/11/2023 17:20:44,18 150424
28/11/2023 17:20:55,12 128930
28/11/2023 17:21:05,13 187155
28/11/2023 17:21:16,17 231230
28/11/2023 17:21:27,11 232375
28/11/2023 17:21:38,12 231071
28/11/2023 17:21:49,12 170012
28/11/2023 17:22:00,13 154333
28/11/2023 17:22:11,15 167487
28/11/2023 17:22:22,17 131326
28/11/2023 17:22:33,13 171968
28/11/2023 17:22:44,13 171431
28/11/2023 17:22:55,13 173365
28/11/2023 17:23:06,20 141102
28/11/2023 17:23:17,12 194559
28/11/2023 17:23:28,12 194813
28/11/2023 17:23:39,17 189356
28/11/2023 17:23:50,12 186557
28/11/2023 17:24:01,20 186216
28/11/2023 17:24:12,17 184264
28/11/2023 17:24:23,16 184001
28/11/2023 17:24:34,17 174890
28/11/2023 17:24:45,20 174549
28/11/2023 17:24:56,14 174504
28/11/2023 17:25:07,13 174520
28/11/2023 17:25:18,12 174119
28/11/2023 17:25:29,19 174142
28/11/2023 17:25:40,12 174130
28/11/2023 17:25:51,16 174153
28/11/2023 17:26:02,16 174020
28/11/2023 17:26:13,19 174145
28/11/2023 17:26:24,15 174349
28/11/2023 17:26:35,14 173536
28/11/2023 17:26:46,19 175412
28/11/2023 17:26:57,12 175554
28/11/2023 17:27:08,13 175440
28/11/2023 17:27:19,15 175352
28/11/2023 17:27:30,18 147661
28/11/2023 17:27:41,20 181412
28/11/2023 17:27:52,13 202272
28/11/2023 17:28:03,20 226536
28/11/2023 17:28:14,17 220643
28/11/2023 17:28:25,12 168579
28/11/2023 17:28:36,20 152662
28/11/2023 17:28:47,21 177210
28/11/2023 17:28:58,21 128822
28/11/2023 17:29:09,20 168824
28/11/2023 17:29:20,20 168892
28/11/2023 17:29:31,14 170792
28/11/2023 17:29:42,12 141915
28/11/2023 17:29:53,13 193367
28/11/2023 17:30:04,14 194657
28/11/2023 17:30:15,18 195145
28/11/2023 17:30:26,16 191030
28/11/2023 17:30:37,21 189119
28/11/2023 17:30:48,14 189230
28/11/2023 17:30:59,12 189377
28/11/2023 17:31:10,12 181169
28/11/2023 17:31:21,12 181142
28/11/2023 17:31:32,15 181146
28/11/2023 17:31:43,18 181601
28/11/2023 17:31:54,19 181511
28/11/2023 17:32:05,17 181258
28/11/2023 17:32:16,12 181239
28/11/2023 17:32:27,20 181228
28/11/2023 17:32:38,13 181150
28/11/2023 17:32:49,20 180156
28/11/2023 17:33:00,14 178414
28/11/2023 17:33:11,16 176512
28/11/2023 17:33:22,20 178195
28/11/2023 17:33:33,19 172834
28/11/2023 17:33:44,12 171742
28/11/2023 17:33:55,14 171762
28/11/2023 17:34:06,13 146639
28/11/2023 17:34:17,20 181151
28/11/2023 17:34:28,12 182445
28/11/2023 17:34:39,13 228797
28/11/2023 17:34:50,17 229027
28/11/2023 17:35:01,19 168124
28/11/2023 17:35:12,14 167578
28/11/2023 17:35:23,18 194394
28/11/2023 17:35:34,13 130763
28/11/2023 17:35:45,16 168545
28/11/2023 17:35:56,19 169071
28/11/2023 17:36:07,22 170774
28/11/2023 17:36:18,20 140785
28/11/2023 17:36:29,18 190544
28/11/2023 17:36:40,18 192616
28/11/2023 17:36:51,15 192323
28/11/2023 17:37:02,12 188180
28/11/2023 17:37:13,20 185912
28/11/2023 17:37:24,21 185641
28/11/2023 17:37:35,14 185776
28/11/2023 17:37:46,17 176702
28/11/2023 17:37:57,20 176594
28/11/2023 17:38:08,20 175299
28/11/2023 17:38:19,13 175285
28/11/2023 17:38:30,20 174166
28/11/2023 17:38:41,12 174153
28/11/2023 17:38:52,11 173958
28/11/2023 17:39:03,18 174054
28/11/2023 17:39:14,13 173544
28/11/2023 17:39:25,18 172890
28/11/2023 17:39:36,11 172747
28/11/2023 17:39:47,15 172355
28/11/2023 17:39:58,13 173598
28/11/2023 17:40:09,22 173418
28/11/2023 17:40:20,14 173311
28/11/2023 17:40:31,13 173199
28/11/2023 17:40:42,20 147590
28/11/2023 17:40:53,20 126694
28/11/2023 17:41:04,14 182170
28/11/2023 17:41:15,12 229190
28/11/2023 17:41:26,13 230050
28/11/2023 17:41:37,21 167575
28/11/2023 17:41:48,16 169099
28/11/2023 17:41:59,15 152791
28/11/2023 17:42:10,15 165340
28/11/2023 17:42:21,21 125786
28/11/2023 17:42:32,11 165192
28/11/2023 17:42:43,14 164127
28/11/2023 17:42:54,14 136426
28/11/2023 17:43:05,17 130426
28/11/2023 17:43:16,15 179474
28/11/2023 17:43:27,13 178854
28/11/2023 17:43:38,21 174888
28/11/2023 17:43:49,17 173746
28/11/2023 17:44:00,18 173501
28/11/2023 17:44:11,13 173912
28/11/2023 17:44:22,18 173459
28/11/2023 17:44:33,20 165233
28/11/2023 17:44:44,20 165147
28/11/2023 17:44:55,12 165177
28/11/2023 17:45:06,17 165162
28/11/2023 17:45:17,20 165124
28/11/2023 17:45:28,17 165118
28/11/2023 17:45:39,22 165127
28/11/2023 17:45:50,21 165135
28/11/2023 17:46:01,15 165033
28/11/2023 17:46:12,12 165068
28/11/2023 17:46:23,14 168873
28/11/2023 17:46:34,20 168716
28/11/2023 17:46:45,16 168736
28/11/2023 17:46:56,13 168881
28/11/2023 17:47:07,16 168496
28/11/2023 17:47:18,11 149780
28/11/2023 17:57:37,57 184960
28/11/2023 17:57:48,18 179526
28/11/2023 17:57:59,16 178830
28/11/2023 17:58:10,16 178886
28/11/2023 17:58:21,12 178886
28/11/2023 17:58:32,15 177920
28/11/2023 17:58:43,20 177131
28/11/2023 17:58:54,20 177026
28/11/2023 17:59:05,14 176937
28/11/2023 17:59:16,11 176809
28/11/2023 17:59:27,18 171641
28/11/2023 17:59:38,20 170908
28/11/2023 17:59:49,17 172510
28/11/2023 18:00:00,20 174018
28/11/2023 18:00:11,14 174192
28/11/2023 18:00:22,21 174176
28/11/2023 18:00:33,19 174304
28/11/2023 18:00:44,14 149899
28/11/2023 18:00:55,16 184827
28/11/2023 18:01:06,17 186367
28/11/2023 18:01:17,19 232250
28/11/2023 18:01:28,16 235861
28/11/2023 18:01:39,20 168489
28/11/2023 18:01:50,16 152469
28/11/2023 18:02:01,15 177650
28/11/2023 18:02:12,20 129622
28/11/2023 18:02:23,12 169586
28/11/2023 18:02:34,12 167803
28/11/2023 18:02:45,17 168773
28/11/2023 18:02:56,16 137845
28/11/2023 18:03:07,16 188782
28/11/2023 18:03:18,17 189929
28/11/2023 18:03:29,12 184239
28/11/2023 18:03:40,15 175687
28/11/2023 18:03:51,21 174342
28/11/2023 18:04:02,19 174384
28/11/2023 18:04:13,13 174613
28/11/2023 18:04:24,22 166256
28/11/2023 18:04:35,13 166192
28/11/2023 18:04:46,14 166135
28/11/2023 18:04:57,18 166169
28/11/2023 18:05:08,18 166146
28/11/2023 18:05:19,14 166166
28/11/2023 18:05:30,13 166133
28/11/2023 18:05:41,16 166418
28/11/2023 18:05:52,15 166390
28/11/2023 18:06:03,13 166386
28/11/2023 18:06:14,20 166368
28/11/2023 18:06:25,18 168611
28/11/2023 18:06:36,16 170242
28/11/2023 18:06:47,13 170320
28/11/2023 18:06:58,14 170436
28/11/2023 18:07:09,15 170548
28/11/2023 18:07:20,22 151739
28/11/2023 18:07:31,15 193860
28/11/2023 18:07:42,22 195120
28/11/2023 18:07:53,19 236862
28/11/2023 18:08:04,12 233573
28/11/2023 18:08:15,22 174857
28/11/2023 18:08:26,16 174734
28/11/2023 18:08:37,20 153597
28/11/2023 18:08:48,14 129632
28/11/2023 18:08:59,22 168263
28/11/2023 18:09:10,15 168067
28/11/2023 18:09:21,19 169941
28/11/2023 18:09:32,20 141557
28/11/2023 18:09:43,15 135809
28/11/2023 18:09:54,16 193166
28/11/2023 18:10:05,13 193065
28/11/2023 18:10:16,13 188483
28/11/2023 18:10:27,13 185901
28/11/2023 18:10:38,17 185615
28/11/2023 18:10:49,11 186160
28/11/2023 18:11:00,13 185833
28/11/2023 18:11:11,14 177664
28/11/2023 18:11:22,12 176855
28/11/2023 18:11:33,18 176800
28/11/2023 18:11:44,21 176760
28/11/2023 18:11:55,15 176754
28/11/2023 18:12:06,19 175978
28/11/2023 18:12:17,16 173783
28/11/2023 18:12:28,15 169557
28/11/2023 18:12:39,16 169565
28/11/2023 18:12:50,14 169509
28/11/2023 18:13:01,21 170335
28/11/2023 18:13:12,19 172051
28/11/2023 18:13:23,12 171359
28/11/2023 18:13:34,21 170605
28/11/2023 18:13:45,12 170225
28/11/2023 18:13:56,14 150390
28/11/2023 18:14:07,15 129095
28/11/2023 18:14:18,15 186945
28/11/2023 18:14:29,19 234791
28/11/2023 18:14:40,18 232670
28/11/2023 18:14:51,12 231245
28/11/2023 18:15:02,21 171580
28/11/2023 18:15:13,20 155313
28/11/2023 18:15:24,15 169561
28/11/2023 18:15:35,16 132608
28/11/2023 18:15:46,16 175312
28/11/2023 18:15:57,19 174417
28/11/2023 18:16:08,22 149709
28/11/2023 18:16:19,18 143001
28/11/2023 18:16:30,20 199195
28/11/2023 18:16:41,20 199783
28/11/2023 18:16:52,12 194891
28/11/2023 18:17:03,12 192784
28/11/2023 18:17:14,18 192251
28/11/2023 18:17:25,20 191884
28/11/2023 18:17:36,13 192058
28/11/2023 18:17:47,13 182941
28/11/2023 18:17:58,13 181456
28/11/2023 18:18:09,15 180677
28/11/2023 18:18:20,16 180611
28/11/2023 18:18:31,18 180330
28/11/2023 18:18:42,21 180011
28/11/2023 18:18:53,19 179923
28/11/2023 18:19:04,19 179959
28/11/2023 18:19:15,13 179752
28/11/2023 18:19:26,16 179734
28/11/2023 18:19:37,16 179306
28/11/2023 18:19:48,21 178446
28/11/2023 18:19:59,17 179914
28/11/2023 18:20:10,14 179892
28/11/2023 18:20:21,20 179154
28/11/2023 18:20:32,12 179197
28/11/2023 18:20:43,18 153384
28/11/2023 18:20:54,21 188433
28/11/2023 18:21:05,21 229862
28/11/2023 18:21:16,13 231851
28/11/2023 18:21:27,16 231580
28/11/2023 18:21:38,21 171120
28/11/2023 18:21:49,13 154459
28/11/2023 18:22:00,16 178367
28/11/2023 18:22:11,14 131207
28/11/2023 18:22:22,19 170771
28/11/2023 18:22:33,17 170829
28/11/2023 18:22:44,21 172747
28/11/2023 18:22:55,15 142293
28/11/2023 18:23:06,13 194080
28/11/2023 18:23:17,16 195148
28/11/2023 18:23:28,13 195343
28/11/2023 18:23:39,22 191234
28/11/2023 18:23:50,19 189252
28/11/2023 18:24:01,17 189092
28/11/2023 18:24:12,17 188940
28/11/2023 18:24:23,18 180636
28/11/2023 18:24:34,11 180244
28/11/2023 18:24:45,19 179349
28/11/2023 18:24:56,17 179301
28/11/2023 18:25:07,18 179110
28/11/2023 18:25:18,15 178786
28/11/2023 18:25:29,18 178204
28/11/2023 18:25:40,14 176946
28/11/2023 18:25:51,14 176863
28/11/2023 18:26:02,17 176481
28/11/2023 18:26:13,14 176137
28/11/2023 18:26:24,19 175198
28/11/2023 18:26:35,17 176934
28/11/2023 18:26:46,21 177088
28/11/2023 18:26:57,18 177056
28/11/2023 18:27:08,15 177103
28/11/2023 18:27:19,16 148198
28/11/2023 18:27:30,18 183274
28/11/2023 18:27:41,15 179959
28/11/2023 18:27:52,12 227711
28/11/2023 18:28:03,19 227730
28/11/2023 18:28:14,12 167526
28/11/2023 18:28:25,21 152583
28/11/2023 18:28:36,16 177459
28/11/2023 18:28:47,22 123993
28/11/2023 18:28:58,17 164802
28/11/2023 18:29:09,12 165646
28/11/2023 18:29:20,20 165837
28/11/2023 18:29:31,19 138731
28/11/2023 18:29:42,18 190165
28/11/2023 18:29:53,16 191487
28/11/2023 18:30:04,15 191881
28/11/2023 18:30:15,12 186768
28/11/2023 18:30:26,19 184883
28/11/2023 18:30:37,13 184852
28/11/2023 18:30:48,11 185105
28/11/2023 18:30:59,19 176825
28/11/2023 18:31:10,12 176727
28/11/2023 18:31:21,15 176700
28/11/2023 18:31:32,20 176218
28/11/2023 18:31:43,19 175765
28/11/2023 18:31:54,20 175450
28/11/2023 18:32:05,18 175397
28/11/2023 18:32:16,16 173774
28/11/2023 18:32:27,22 172812
28/11/2023 18:32:38,19 172766
28/11/2023 18:32:49,15 172707
28/11/2023 18:33:00,17 172448
28/11/2023 18:33:11,14 174144
28/11/2023 18:33:22,20 173961
28/11/2023 18:33:33,20 174099
28/11/2023 18:33:44,13 170291
28/11/2023 18:33:55,17 149066
28/11/2023 18:34:06,20 127904
28/11/2023 18:34:09,10 185533
28/11/2023 18:34:10,60 185381
28/11/2023 18:34:21,18 187684
28/11/2023 18:34:32,15 237251
28/11/2023 18:34:43,20 236163
28/11/2023 18:34:54,12 173905
28/11/2023 18:35:05,19 158021
28/11/2023 18:35:16,20 180176
28/11/2023 18:35:27,14 134111
28/11/2023 18:35:38,16 173775
28/11/2023 18:35:49,20 174066
28/11/2023 18:36:00,22 175924
28/11/2023 18:36:11,14 145452
28/11/2023 18:36:22,15 196204
28/11/2023 18:36:33,19 196668
28/11/2023 18:36:44,19 189158
28/11/2023 18:36:55,22 181835
28/11/2023 18:37:06,18 178275
28/11/2023 18:37:17,14 176926
28/11/2023 18:37:28,22 175952
28/11/2023 18:37:39,14 165936
28/11/2023 18:37:50,12 166988
28/11/2023 18:38:01,14 167230
28/11/2023 18:38:12,21 167435
28/11/2023 18:38:23,16 167379
28/11/2023 18:38:34,17 167431
28/11/2023 18:38:45,21 167337
28/11/2023 18:38:56,22 167371
28/11/2023 18:39:07,18 167333
28/11/2023 18:39:18,22 167358
28/11/2023 18:39:29,18 167291
28/11/2023 18:39:40,18 169129
28/11/2023 18:39:51,20 170894
28/11/2023 18:40:02,12 169755
28/11/2023 18:40:13,20 166985
28/11/2023 18:40:24,16 167119
28/11/2023 18:40:35,17 150651
28/11/2023 18:40:46,13 173269
28/11/2023 18:40:57,20 188298
28/11/2023 18:41:08,16 234372
28/11/2023 18:41:19,20 233966
28/11/2023 18:41:30,21 173792
28/11/2023 18:41:41,19 173820
28/11/2023 18:41:52,20 157780
28/11/2023 18:42:03,20 172944
28/11/2023 18:42:14,17 175913
28/11/2023 18:42:25,20 169188
28/11/2023 18:42:36,21 170992
28/11/2023 18:42:47,13 144273
28/11/2023 18:42:58,19 138414
28/11/2023 18:43:09,13 191878
28/11/2023 18:43:20,15 190727
28/11/2023 18:43:31,22 186387
28/11/2023 18:43:42,17 184278
28/11/2023 18:43:53,13 184453
28/11/2023 18:44:04,16 184801
28/11/2023 18:44:15,14 184688
28/11/2023 18:44:26,19 176284
28/11/2023 18:44:37,14 176236
28/11/2023 18:44:48,18 176289
28/11/2023 18:44:59,15 176162
28/11/2023 18:45:10,17 175766
28/11/2023 18:45:21,18 175362
28/11/2023 18:45:32,15 175298
28/11/2023 18:45:43,16 174973
28/11/2023 18:45:54,21 174439
28/11/2023 18:46:05,16 174017
28/11/2023 18:46:16,13 173772
28/11/2023 18:46:27,22 175007
28/11/2023 18:46:38,21 175007
28/11/2023 18:46:49,16 175157
28/11/2023 18:47:00,20 175082
28/11/2023 18:47:11,18 151741
28/11/2023 18:47:22,16 130169
28/11/2023 18:47:33,12 190673
28/11/2023 18:47:44,12 228550
28/11/2023 18:47:55,15 230060
28/11/2023 18:48:06,13 229842
28/11/2023 18:48:17,13 170759
28/11/2023 18:48:28,12 155351
28/11/2023 18:48:39,17 166871
28/11/2023 18:48:50,22 125560
28/11/2023 18:49:01,22 163716
28/11/2023 18:49:12,18 162202
28/11/2023 18:49:23,15 138567
28/11/2023 18:49:34,13 131948
28/11/2023 18:49:45,20 189777
28/11/2023 18:49:56,18 190444
28/11/2023 18:50:07,14 186509
28/11/2023 18:50:18,20 183887
28/11/2023 18:50:29,17 179584
28/11/2023 18:50:40,21 180010
28/11/2023 18:50:51,17 177591
28/11/2023 18:51:02,19 169290
28/11/2023 18:51:13,17 169209
28/11/2023 18:51:24,22 169146
28/11/2023 18:51:35,14 168528
28/11/2023 18:51:46,19 168407
28/11/2023 18:51:57,20 168348
28/11/2023 18:52:08,23 168119
28/11/2023 18:52:19,15 168040
28/11/2023 18:52:30,17 167814
28/11/2023 18:52:41,13 167900
28/11/2023 18:52:52,20 167776
28/11/2023 18:53:03,19 169215
28/11/2023 18:53:14,18 170885
28/11/2023 18:53:25,19 171008
28/11/2023 18:53:36,18 170949
28/11/2023 18:53:47,12 170791
28/11/2023 18:53:58,19 151613
28/11/2023 18:54:09,12 190782
28/11/2023 18:54:20,19 233989
28/11/2023 18:54:31,18 233768
28/11/2023 18:54:42,13 233950
28/11/2023 18:54:53,23 175683
28/11/2023 18:55:04,14 159285
28/11/2023 18:55:15,16 183560
28/11/2023 18:55:26,13 136739
28/11/2023 18:55:37,12 177133
28/11/2023 18:55:48,15 177073
28/11/2023 18:55:59,13 178850
28/11/2023 18:56:10,14 150275
28/11/2023 18:56:21,21 199487
28/11/2023 18:56:32,18 199820
28/11/2023 18:56:43,20 200134
28/11/2023 18:56:54,19 195443
28/11/2023 18:57:05,19 193362
28/11/2023 18:57:16,13 191909
28/11/2023 18:57:27,19 191663
28/11/2023 18:57:38,19 183308
